sl,aspect,ecen,foam,narrow,pa,pd,plb,rec,target
6993,0.812916512,1.84636085,1.004335882,2.909031706,1.532320862,0.013163702,0.559231581,0.582380241,zelkova_serrata
6994,0.850318179,3.854883774,1.000463301,5.880864752,499.8191011,9.277121163,0.000382032,0.526268937,zelkova_serrata
6995,0.891700279,3.608336187,1.000836625,5.237182666,471.3121835,9.282742137,0.000439035,0.45262635,zelkova_serrata
6996,0.919141511,3.475910236,1.000279444,4.843813325,461.3463633,9.753606167,0.000456837,0.39392751,zelkova_serrata
6997,0.902018992,3.547786368,1.000912685,5.074721173,468.2733563,8.872563404,0.000448799,0.43169635,zelkova_serrata
6998,0.884568042,1.824860686,1.000000266,2.675995383,1.710505528,0.015513084,0.478258998,0.46641117,zelkova_serrata
6999,0.394450976,1.178723864,1.002837914,2.255472409,6.554587059,0.459282333,0.344178752,0.918916986,zelkova_serrata
7000,0.822968583,1.803459251,1.000000328,2.827979876,1.537940438,0.013751868,0.580112166,0.568086887,zelkova_serrata
7001,0.896816503,1.749430147,1.000000539,2.523381427,1.59152146,0.022657567,0.548313133,0.442402712,zelkova_serrata
7002,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,zelkova_serrata
7003,0.768709251,3.429977605,1.003013247,5.606890775,169.8358908,7.690341968,0.001495581,0.63959838,zelkova_serrata
7004,0.778863647,1.69160207,1.000284769,2.751779912,1.539948278,0.029893767,0.675165438,0.627193287,zelkova_serrata
7005,0.585084311,2.390526492,1.005590136,4.305111507,434.3208122,47.22820253,0.001251337,0.810972471,zelkova_serrata
7006,0.895901695,3.473841624,1.001048631,5.011848362,363.9989886,8.739899453,0.000608994,0.444252354,zelkova_serrata
7007,0.916515139,1.665264868,1.000013351,2.331339688,1.666666667,0.647603004,0.554597835,0.4,zelkova_serrata
7008,0.882799126,1.748348412,1.000000572,2.569634801,1.629974701,0.024034225,0.548192244,0.469750681,zelkova_serrata
7009,0.876536282,1.68724233,1.000000726,2.49937064,1.547062141,0.02821721,0.625558717,0.481335793,zelkova_serrata
7010,0.843836652,1.729843757,1.000703795,2.656208723,1.621987219,0.027507859,0.588108557,0.536600135,zelkova_serrata
7011,0.796063767,1.643452173,1.000132802,2.637740094,1.69245948,0.026341936,0.645357094,0.605212756,zelkova_serrata
7012,0.840493027,1.740370985,1.001474633,2.67939178,1.437266289,0.027369542,0.657592689,0.541822361,zelkova_serrata
7013,0.774596669,1.663933852,1.007807059,2.695255998,1.347856052,0.718016222,0.798769158,0.632455532,zelkova_serrata
7014,0.083452314,2.32171737,1.142145091,4.058447649,454.977691,8.754474368,0.001280323,0.996511772,zelkova_serrata
7015,0.82734409,3.432089947,1.000199556,5.358809804,324.5210583,8.485755849,0.000756724,0.561695431,zelkova_serrata
7016,0.809264163,3.393472606,1.0000128,5.38688184,231.9335387,9.144941507,0.001096244,0.587444903,zelkova_serrata
7017,0.858360187,3.590415644,1.000394752,5.430325964,380.6594045,9.66307507,0.000573609,0.513047551,zelkova_serrata
7018,0.799421782,1.713440304,1.000177327,2.742337861,1.56127227,0.029945389,0.642426481,0.600770185,zelkova_serrata
7019,0.891657164,1.700171584,1.00050746,2.468605716,1.626949918,0.01936913,0.572918236,0.452711278,zelkova_serrata
7020,0.876185317,3.549046715,1.000428612,5.257342898,431.3593584,8.893810683,0.000507305,0.481974366,zelkova_serrata
7021,0.811522389,1.750913183,1.000000586,2.774007472,1.409918432,0.017682748,0.676443654,0.584321327,zelkova_serrata
7022,0.911007481,1.709165828,1.0007483,2.412203378,1.598875174,0.022941497,0.555911246,0.412389828,zelkova_serrata
7023,0.921691259,1.687896129,1.00119215,2.339882476,1.747110591,0.024789113,0.508151497,0.387924248,zelkova_serrata
7024,0.869364689,1.748683248,1.000970186,2.610299428,1.645319092,0.017490845,0.552578356,0.49417106,zelkova_serrata
7025,0.912286348,3.644976865,1.001028823,5.132507452,374.1857773,10.35317418,0.000520787,0.40955295,zelkova_serrata
7026,0.916874967,1.755688202,1.000465478,2.455371269,1.62395793,0.02351479,0.51161011,0.399174516,zelkova_serrata
7027,0.94361073,1.758409046,1.000000465,2.340541725,1.610344366,0.025855675,0.471346823,0.331057081,zelkova_serrata
7028,0.84792324,1.760000541,1.000103113,2.692732651,1.687132678,0.0204503,0.544173964,0.530119023,zelkova_serrata
7029,0.846103199,1.698331779,1.006883514,2.585775854,1.61990563,0.021032591,0.609680769,0.533019114,zelkova_serrata
7030,0.862871052,1.719693081,1.002449462,2.582541619,1.465365749,0.016425753,0.646368139,0.505424127,zelkova_serrata
7031,0.921813682,1.738504457,1.000000344,2.412405757,1.773362164,0.019468918,0.471750327,0.387633248,zelkova_serrata
7032,0.843667079,1.651926971,1.006899555,2.52139506,1.803090412,0.022041427,0.580209071,0.536866706,zelkova_serrata
7033,0.919422654,1.742166926,1.000000447,2.427309357,1.506638039,0.019861058,0.556444495,0.393270878,zelkova_serrata
7034,0.865456274,1.754436548,1.000099512,2.633119982,1.507922324,0.019810648,0.601737674,0.500984469,zelkova_serrata
7035,0.94486873,1.7142582,1.000965734,2.273395451,1.746604921,0.025203434,0.454726965,0.327449358,zelkova_serrata
7036,0.88852128,1.729586991,1.000250475,2.522550911,1.500590198,0.020629682,0.603235718,0.458835411,zelkova_serrata
7037,0.86966233,1.83237589,1.000000479,2.736921571,1.742502465,0.0209199,0.475015392,0.493647071,zelkova_serrata
7038,0.900232563,1.797457634,1.000643319,2.578428805,1.539831433,0.019282287,0.53351343,0.435409386,zelkova_serrata
7039,0.91038314,3.494567448,1.000000343,4.940499946,428.3850715,9.359178984,0.000497014,0.413766286,zelkova_serrata
7040,0.499838057,1.363777739,1.000001157,2.544968444,891.5250355,14.90734475,0.001883943,0.866118882,zelkova_serrata
7041,0.861933264,3.542130835,1.020289477,5.23191536,557.9936107,11.55184909,0.000400515,0.507021744,zelkova_serrata
7042,0.662084711,2.607227456,1.055018046,4.323299826,18.23610582,12.99018749,0.024810616,0.749429006,abies_concolor
7043,0.869844718,1.50048935,1.000346747,2.239942494,4.33403407,0.051732302,0.28474501,0.493325618,abies_concolor
7044,0.494871659,1.450042523,1.000028542,2.710002934,1.774139071,0.790440083,0.837607366,0.868966076,abies_concolor
7045,0.950007647,1.718673068,1.003979085,2.246350155,2.741621273,0.053510181,0.281221089,0.312226633,abies_concolor
7046,0.719116732,1.301082988,1.000005649,2.205179165,113.591236,10.29509374,0.015800388,0.69488929,abies_concolor
7047,0.931475742,3.302635399,1.007794323,4.469310262,49.47726751,37.14213538,0.004552248,0.363803438,abies_concolor
7048,0.909239478,3.3246641,1.023530287,4.600385065,2156.43515,195.6649826,0.000109356,0.416273435,abies_concolor
7049,0.911029432,1.587987261,1.002450766,2.237296953,3.596608641,0.053130561,0.286272717,0.412341333,abies_concolor
7050,0.888587211,3.136989517,1.000358178,4.574312394,4129.335147,99.60395665,6.66E-05,0.458707716,abies_concolor
7051,0.920454747,3.373619775,1.035542464,4.531148033,1475.176364,154.0847038,0.000151148,0.39084915,abies_concolor
7052,0.914213357,3.306399581,1.029544756,4.512929044,2083.573986,192.3512743,0.000113156,0.40523319,abies_concolor
7053,0.459933106,2.282249897,1.000027697,4.308662497,30.78239035,20.71404513,0.019514999,0.887953568,abies_concolor
7054,0.624695048,1.445681104,1.006178923,2.558758019,1.829464068,0.666105952,0.808788499,0.780868809,abies_concolor
7055,0.925074398,3.308852623,1.005803286,4.539166237,1847.531987,183.846368,0.000123868,0.379785937,abies_concolor
7056,0.643267521,2.477458883,1.010181002,4.330218242,22.20360331,16.65685415,0.022634644,0.765641493,abies_concolor
7057,0.735214622,2.67168496,1.02405022,4.377368234,20.89989367,10.16176041,0.020272182,0.677834389,abies_concolor
7058,0.925627972,3.37912352,1.033440401,4.507179386,1253.848924,134.0563489,0.000174725,0.378434747,abies_concolor
7059,0.97686464,2.945588942,1.000007013,3.575503223,31.45664733,18.49063351,0.006679183,0.213858542,abies_concolor
7060,0.565685425,2.50226491,1.131410789,4.03539144,20.61552813,22.82842708,0.024101144,0.824621125,abies_concolor
7061,0.612372436,1.463959021,1.000025034,2.621254627,1.686548085,0.699018733,0.85682229,0.790569415,abies_concolor
7062,0.880340843,2.858780203,1.013812449,4.157394914,37.94733192,26.65685415,0.008837753,0.474341649,abies_concolor
7063,0.931475742,3.339466784,1.007794323,4.519152545,32.984845,25.03756595,0.006678581,0.363803438,abies_concolor
7064,0.866025404,3.020913887,1.044050694,4.34018277,16.66666667,15.10456944,0.01835066,0.5,abies_concolor
7065,0.509901951,1.531275273,1.010175867,2.819833814,1.593023198,0.746005005,0.835877033,0.860232527,abies_concolor
7066,0.761124395,1.447116014,1.000016626,2.385684381,1.939131137,0.592328283,0.73811318,0.648605932,abies_concolor
7067,0.447213595,2.25090222,1.031243889,4.134977592,25.34210374,13.10456944,0.024379392,0.894427191,abies_concolor
7068,0.963163907,1.774466643,1.000001828,2.251643261,2.369311022,0.05397559,0.281178344,0.268915021,abies_concolor
7069,0.387298335,1.520733023,1.000031602,2.92268723,1.475127113,0.739411249,0.918919619,0.921954446,abies_concolor
7070,0.829156198,2.759934795,1.007804574,4.269463902,14.90711985,12.82842708,0.025440261,0.559016994,abies_concolor
7071,0.858308922,2.971320863,1.001512898,4.489212853,8015.358361,182.3103437,3.98E-05,0.51313331,abies_concolor
7072,0.156173762,2.303146318,1.126216205,4.064967348,13.49897115,9.771236102,0.043849977,0.987729597,abies_concolor
7073,0.805387266,2.602434631,1.000023301,4.144928519,21.9317122,17.82842708,0.019757573,0.592748978,abies_concolor
7074,0.802393679,2.777939614,1.055018046,4.20447817,17.42641673,15.15979791,0.021860637,0.596795093,abies_concolor
7075,0.964157611,1.787281383,1.001862301,2.257297299,2.321546592,0.04994512,0.280676004,0.265330175,abies_concolor
7076,0.84016805,1.388297856,1.000048433,2.141104379,9.219544457,8.828427076,0.161147277,0.542326145,abies_concolor
7077,0.91758864,3.202851765,1.001393038,4.469858722,76.72352964,43.97056246,0.003248146,0.397531242,abies_concolor
7078,0.784464541,2.640070491,1.010179103,4.234271616,13.43709625,11.49509374,0.031684244,0.620173673,abies_concolor
7079,0.213896316,2.180309062,1.013809935,4.251445668,149.4590245,53.31370831,0.004418876,0.976856369,abies_concolor
7080,0.672926585,1.236203282,1.000027443,2.150575298,39.20459157,15.65685415,0.051236638,0.739709275,abies_concolor
7081,0.959414601,1.747884699,1.0002024,2.240333575,2.46482206,0.05167233,0.286187716,0.281999333,abies_concolor
7082,0.898564515,3.142957727,1.00114975,4.517024388,6174.917066,165.5459558,4.36E-05,0.438841444,abies_concolor
7083,0.992693684,1.988086762,1.00115951,2.22539236,1.078057437,0.053256951,0.283202772,0.120661717,abies_concolor
7084,0.433012702,1.423753083,1.030801415,2.626215611,1.92296068,0.721895138,0.803378399,0.901387819,abies_concolor
7085,0.738069835,2.766858654,1.028781518,4.504090925,43.35103805,18.57106769,0.009104496,0.674724328,abies_concolor
7086,0.521246691,2.32479932,1.013133739,4.25294012,75.38420112,23.38071179,0.007658662,0.85340605,abies_concolor
7087,0.960873305,1.768263094,1.002316207,2.252833168,2.448749652,0.056200541,0.278637158,0.276988251,abies_concolor
7088,0.91578242,3.345427283,1.039537571,4.510852604,1819.05079,182.1895138,0.000126131,0.401674692,abies_concolor
7089,0.784464541,2.288998988,1.000024843,3.708483768,11.51751107,8.542712791,0.049173371,0.620173673,abies_concolor
7090,0.932826029,1.649859702,1.000013796,2.244317856,3.155998237,0.050429606,0.284687939,0.360327073,abies_concolor
7091,0.707106781,1.414213552,1.000141428,2.413872157,2.828427125,6.828427076,0.538738836,0.707106781,abies_concolor
7092,0.572598334,2.395757569,1.014658298,4.296900739,83.34999833,25.38071179,0.006499213,0.819836049,abies_concolor
7093,0.433012702,1.641601085,1.03082633,3.027978832,4.807401701,4.16176041,0.241720918,0.901387819,abies_concolor
7094,0.914933917,3.249245958,1.002559121,4.5490121,89.19641248,67.79898953,0.002732393,0.403603676,abies_concolor
7095,0.883242667,1.527824088,1.00000056,2.244244277,4.124351273,0.051706588,0.283523119,0.468916187,abies_concolor
7096,0.992277467,1.996770787,1.001363309,2.241390555,1.085844354,0.050489239,0.284812096,0.124038011,abies_concolor
7097,0.565685425,2.30963759,1.000020027,4.214129141,41.23105626,21.07106769,0.014144466,0.824621125,abies_concolor
7098,0.833137232,1.669126509,1.002970989,2.58458539,1.773986305,0.637716784,0.58271752,0.553066319,abies_concolor
7099,0.732256168,2.851299976,1.016836255,4.713756787,301.0149498,100.769552,0.00123689,0.681029298,abies_concolor
7100,0.867538629,3.168555388,1.00326426,4.729062288,3676.865525,89.01842207,7.55E-05,0.497369809,abies_concolor
7101,0.864525792,3.123981281,1.081469255,4.340445357,48.41602122,26.59966318,0.005917198,0.502588456,abies_concolor
7102,0.665062172,2.373678957,1.013816302,4.089807885,11.09513591,8.542712791,0.049173371,0.746787994,abies_concolor
7103,0.827812273,1.408488817,1.000006917,2.198643167,236.1831916,31.89949477,0.006171518,0.561005206,abies_concolor
7104,0.952398654,3.211971879,1.014769587,4.130158062,36.44715437,21.60293402,0.005980695,0.30485538,abies_concolor
7105,0.935414347,1.891805799,1.03082633,2.484084931,3.771236166,6.828427076,0.179579612,0.353553391,abies_concolor
7106,0.95787193,1.749800713,1.000119417,2.252067008,2.520651799,0.050769651,0.282090442,0.287195694,abies_concolor
7107,0.947020664,3.462338162,1.001549937,4.567267461,112.0892502,85.45584369,0.001719912,0.321172637,abies_concolor
7108,0.980153767,1.960942212,1.000065783,2.349522338,1.750219719,0.053957278,0.257673211,0.198238725,abies_concolor
7109,0.881917104,2.928328556,1.000056839,4.308510985,39.24442636,19.65685409,0.008126464,0.471404521,abies_concolor
7110,0.965920369,1.787399906,1.000000586,2.250048129,2.282350126,0.051933706,0.281354362,0.258839413,abies_concolor
7111,0.942348263,1.690339493,1.002584405,2.250168802,2.939508866,0.050943647,0.28093932,0.334633758,abies_concolor
7112,0.898290857,3.287224097,1.034369385,4.574414936,2228.790055,194.5604131,0.000110601,0.439401338,abies_concolor
7113,0.712561129,1.237523625,1.000006675,2.105768559,634.255469,63.31370831,0.003133243,0.701610032,abies_concolor
7114,0.273861279,1.181307208,1.000022406,2.317400177,21.98329607,5.92226335,0.102316615,0.961769203,abies_concolor
7115,0.196116135,2.018490632,1.118061764,3.575637472,50.99019514,28.82842708,0.015112898,0.980580676,abies_concolor
7116,0.908153218,1.586196034,1.000009052,2.25021752,135.3596034,33.03756595,0.007671535,0.418637949,abies_concolor
7117,0.945577943,3.428891716,1.000010856,4.544588954,110.6345335,83.79898953,0.001788595,0.325395687,abies_concolor
7118,0.933748425,3.402699901,1.001963167,4.611574958,100.5783277,77.45584369,0.00209354,0.357929992,abies_concolor
7119,0.318386342,2.593711758,1.029043337,4.909851001,40.70656239,11.35610722,0.011458077,0.947961042,abies_concolor
7120,0.137360564,2.063284552,1.096608435,3.745194122,14.99931971,8.542712791,0.049173371,0.990521113,abies_concolor
7121,0.796029752,2.860172958,1.071707766,4.28411011,61.13100686,46.14213538,0.005899215,0.605257494,abies_concolor
7122,0.350047713,2.36883012,1.002530919,4.576206782,7176.615111,90.93651143,7.79E-05,0.936731871,abies_concolor
7123,0.629263978,2.562899716,1.011688363,4.502141289,231.6031088,78.62741661,0.002031616,0.77719164,abies_concolor
7124,0.720578737,3.769974497,1.081012309,5.905551141,502.695512,57.29791549,0.000425079,0.69337312,abies_concolor
7125,0.789869486,1.558538638,1.002231998,2.508751854,2.165627255,0.590609211,0.562612314,0.613274975,abies_concolor
7126,0.961202037,1.761533986,1.001060218,2.245064645,2.447967223,0.05302585,0.280202215,0.275845327,abies_concolor
7127,0.87100051,3.173098083,1.00288292,4.718381689,3862.569125,98.89622393,7.13E-05,0.49128211,abies_concolor
7128,0.601366792,2.63907518,1.002621032,4.735214055,4122.455253,66.88083009,0.000107997,0.79897308,abies_concolor
7129,0.273861279,1.509425482,1.000031602,2.961050848,1.508657573,0.734428303,0.913167926,0.961769203,abies_concolor
7130,0.961453963,1.848081088,1.000007549,2.356222683,1.523724386,0.493160285,0.408246928,0.274965956,abies_concolor
7131,0.588348405,1.193856349,1.000006453,2.15920366,777.8804535,66.97056246,0.002800411,0.80860754,abies_concolor
7132,0.190814032,1.102796796,1.00000203,2.185326592,18.26346287,0.410610845,0.141357284,0.981626204,abies_concolor
7133,0.9711606,1.806843074,1.00187838,2.233446676,2.096628234,0.052305698,0.285260171,0.238426275,abies_concolor
7134,0.299370409,1.84964814,1.046120657,3.4551137,50.56925944,13.15685415,0.018139509,0.954136971,abies_concolor
7135,0.54736724,2.517762615,1.045663065,4.422896333,71.69379332,24.71404513,0.006854578,0.836892529,abies_concolor
7136,0.928190962,3.379488785,1.000012423,4.636953165,96.74709298,74.76955199,0.002246674,0.372104204,abies_concolor
7137,0.828836047,2.999585296,1.002566281,4.665854066,6143.673233,133.4119232,5.23E-05,0.559491562,abies_concolor
7138,0.308740383,3.621676134,1.010038872,6.996186343,1852.23862,63.65296394,0.000129164,0.951146348,abies_concolor
7139,0.978466376,3.75255683,1.002381889,4.516350661,87.20665112,65.79898953,0.001450512,0.206406275,abies_concolor
7140,0.32163376,1.516521866,1.010198677,2.922654844,1.484273537,0.85943215,0.919167626,0.946864153,abies_concolor
7141,0.545249757,1.548385422,1.000032877,2.846262535,1.476958326,0.8244623,0.879890728,0.838273644,abies_concolor
7142,0.329531268,2.361941346,1.001681389,4.584247759,7420.767237,95.9547696,7.58E-05,0.944144662,abies_concolor
7143,0.843278158,4.034167034,1.000471226,6.199519239,254.9633503,36.76668786,0.000688251,0.537477394,abies_concolor
7144,0.878392625,3.211908268,1.059177819,4.481784635,13.45058985,9.518202356,0.019805314,0.477939741,abies_concolor
7145,0.980293634,1.777303643,1.000006196,2.128389538,50.62114183,17.03553385,0.010819773,0.197545919,abies_concolor
7146,0.707106781,1.961161337,1.019840897,3.282778546,7.353910524,6.828427076,0.107747767,0.707106781,abies_concolor
7147,0.883921913,3.112416136,1.002226891,4.557739794,4341.665086,110.0349023,6.48E-05,0.467634527,abies_concolor
7148,0.272321118,1.116728383,1.00000159,2.191248128,23.49027976,0.415038277,0.107148281,0.962206427,abies_concolor
7149,0.95297802,1.735058334,1.002288088,2.255688204,2.67090065,0.053100245,0.278796789,0.303039427,abies_concolor
7150,0.666666667,2.394073931,1.100064834,3.798422741,10.73312629,10.02842708,0.049955578,0.745355992,abies_concolor
7151,0.190782421,2.213880201,1.005540301,4.362924704,1170.923787,43.73976646,0.000547086,0.981632349,abies_concolor
7152,0.84016805,1.388297856,1.000024262,2.14115613,18.43908891,8.828427076,0.080573638,0.542326145,abies_concolor
